Student ID,Student Name,Age,Gender,State/City,School/Institution Name,Education Level,Stream/Field of Study,Marks Percentage,No. of Students in Class,Scholarship Status
SID318,Aditya,24.0,Male,Delhi,School_57,Postgraduate,Arts,75.19,22,No
SID319,Pooja,11.0,Female,Bangalore,School_27,Undergraduate,Commerce,51.97,55,No
SID320,Simran,7.0,Others,Pune,School_12,Primary,,82.81,46,Yes
SID321,Simran,22.0,Others,Chennai,School_37,Secondary,,55.42,46,No
SID322,Aryan,20.0,Female,Ahmedabad,School_27,Primary,,51.37,46,No
SID323,Pooja,10.0,Female,Ahmedabad,School_81,Higher Secondary,Arts,,33,Yes
SID324,Neha,16.0,Male,Lucknow,School_46,Secondary,,62.59,36,No
SID325,Priya,13.0,Female,Delhi,School_1,Postgraduate,Medical,59.43,56,No
SID326,Rohan,9.0,Others,Jaipur,School_44,Primary,,48.33,24,No
SID327,Karan,16.0,Mle,Mumbai,School_61,Higher Secondary,Commerce,48.74,30,Yes
SID328,Pooja,6.0,Male,Mumbai,School_60,Postgraduate,Science,63.97,48,Yes
SID329,Priya,24.0,Others,Delhi,School_10,Higher Secondary,Medical,50.52,50,Yes
SID330,Ishita,7.0,Others,Ahmedabad,School_36,Undergraduate,Arts,73.65,41,No
SID331,Ishita,19.0,Male,Pune,School_19,Secondary,,59.45,20,No
SID332,Aditya,17.0,Female,Lucknow,School_22,Undergraduate,Commerce,77.85,29,Yes
SID333,Aditya,,Male,Ahmedabad,School_31,Postgraduate,Commerce,75.85,60,No
SID334,Aryan,19.0,Others,Pune,School_85,Secondary,,92.55,44,Yes
SID335,Aditya,,Female,Kolkata,School_39,Secondary,,55.66,59,No
SID336,Aarav,17.0,Othrs,Delhi,School_22,Higher Secondary,Science,59.77,43,Yes
SID337,Karan,7.0,Female,Kolkata,School_6,Higher Secondary,Science,67.47,49,Yes
SID338,Priya,17.0,Female,Lucknow,School_29,Undergraduate,Science,57.15,59,No
SID339,Ishita,15.0,Others,Mumbai,School_17,Postgraduate,Commerce,58.92,57,No
SID340,Simran,15.0,Female,Mumbai,School_75,Primary,,52.6,28,Yes
SID341,Aarav,19.0,Male,Bangalore,School_10,Secondary,,93.24,45,Yes
SID342,Aryan,7.0,Male,Pune,School_64,Secondary,,,27,Yes
SID343,Rohan,6.0,Female,Chennai,School_56,Higher Secondary,Science,,21,Yes
SID344,Simran,18.0,Male,Delhi,School_85,Undergraduate,Science,54.8,44,No
SID345,Simran,8.0,Male,Hyderabad,School_31,Higher Secondary,Arts,42.77,31,Yes
SID346,Priya,,Male,Chennai,School_28,Primary,,56.21,41,Yes
SID347,Simran,17.0,Male,Delhi,School_84,Higher Secondary,Commerce,79.04,57,No
SID348,Rohan,15.0,Female,Bangalore,School_48,Primary,,59.53,35,Yes
SID349,Rohan,17.0,Female,Ahmedabad,School_13,Postgraduate,Medical,47.68,30,Yes
SID350,Aarav,6.0,Male,Jaipur,School_55,Primary,,80.92,48,Noo
SID351,Rohan,20.0,Others,Hyderabad,School_75,Undergraduate,Engineering,67.9,45,No
SID352,Rohan,20.0,Female,Jaipur,School_19,Undergraduate,Arts,62.3,43,Yes
SID353,Simran,19.0,Male,Kolkata,School_20,Secondary,,75.36,32,Yes
SID354,Aditya,24.0,Female,Hyderabad,School_59,Primary,,53.65,53,Yes
SID355,Aarav,7.0,Male,Kolkata,School_1,Higher Secondary,Commerce,72.38,23,Yes
SID356,Rohan,14.0,Others,Lucknow,School_4,Undergraduate,Science,68.34,54,No
SID357,Rohan,24.0,Male,Jaipur,School_38,Higher Secondary,Engineering,99.42,51,Yes
SID358,Ishita,11.0,Others,Kolkata,School_84,Undergraduate,Science,54.45,41,No
SID359,Priya,22.0,Others,Mumbai,School_24,Higher Secondary,Commerce,39.62,30,Yes
SID360,Karan,9.0,Female,Chennai,School_89,Undergraduate,Commerce,35.31,36,No
SID361,Simran,22.0,Male,Chennai,School_68,Postgraduate,Science,76.78,27,No
SID362,Ishita,10.0,Others,Bangalore,School_92,Secondary,,89.19,34,Yes
SID363,Aditya,6.0,Male,Ahmedabad,School_32,Undergraduate,Science,73.86,47,Yes
SID364,Ishita,17.0,Others,Pune,School_86,Secondary,,98.09,45,Yes
SID365,Karan,17.0,Male,Delhi,School_11,Secondary,,67.42,39,Yes
SID366,Aditya,23.0,Others,Lucknow,School_51,Higher Secondary,Engineering,51.86,45,No
SID367,Simran,10.0,Others,Delhi,School_71,Postgraduate,Science,83.29,53,No
SID368,Ishita,,Male,Delhi,School_4,Secondary,,51.04,26,No
SID369,Pooja,18.0,Others,Pune,School_60,Secondary,,,30,Yes
SID370,Aryan,22.0,Others,Ahmedabad,School_6,Postgraduate,Science,56.36,20,Yes
SID371,Aryan,13.0,Female,Pune,School_29,Primary,,91.18,25,Yes
SID372,Pooja,16.0,Others,Lucknow,School_29,Postgraduate,Medical,85.55,41,No
SID373,Priya,8.0,Male,Bangalore,School_56,Primary,,46.56,54,No
SID374,Priya,9.0,Male,Hyderabad,School_23,Postgraduate,Arts,71.84,60,Yes
SID375,Neha,12.0,Others,Mumbai,School_61,Higher Secondary,Arts,75.11,36,No
SID376,Neha,18.0,Female,Ahmedabad,School_60,Postgraduate,Science,76.67,34,No
SID377,Aarav,11.0,Female,Kolkata,School_45,Primary,,80.15,33,Yes
SID378,Aryan,14.0,Male,Mumbai,School_46,Higher Secondary,Science,65.66,49,No
SID379,Neha,16.0,Female,Hyderabad,School_35,Undergraduate,Commerce,87.56,31,Yes
SID380,Neha,20.0,Male,Mumbai,School_94,Secondary,,44.19,25,Yes
SID381,Priya,24.0,Others,Pune,School_67,Postgraduate,Arts,62.45,23,No
SID382,Rohan,13.0,Others,Mumbai,School_97,Secondary,,81.75,51,No
SID383,Pooja,8.0,Male,Lucknow,School_97,Primary,,40.8,39,Yes
SID384,Rohan,17.0,Female,Pune,School_6,Secondary,,70.53,30,No
SID385,Priya,6.0,Female,Lucknow,School_60,Primary,,61.72,52,Yes
SID386,Simran,23.0,Others,Hyderabad,School_40,Undergraduate,Medical,53.19,49,Yes
SID387,Simran,23.0,Female,Chennai,School_85,Primary,,37.87,23,Yes
SID388,Karan,19.0,Female,Delhi,School_1,Higher Secondary,Arts,46.63,50,No
SID389,Karan,20.0,Others,Kolkata,School_88,Primary,,79.78,40,Yes
SID390,Rohan,14.0,Female,Lucknow,School_12,Secondary,,40.27,22,Yes
SID391,Aditya,16.0,Male,Pune,School_24,Postgraduate,Medical,84.59,50,Yes
SID392,Neha,7.0,Female,Pune,School_68,Primary,,61.04,22,Yes
SID393,Aarav,21.0,Others,Chennai,School_5,Undergraduate,Engineering,72.86,26,Yes
SID394,Ishita,24.0,Others,Mumbai,School_36,Higher Secondary,Medical,47.66,28,Yes
SID395,Aditya,8.0,Others,Kolkata,School_81,Undergraduate,Medical,38.04,34,No
SID396,Pooja,6.0,Male,Ahmedabad,School_76,Primary,,39.55,22,No
SID397,Pooja,21.0,Female,Chennai,School_3,Higher Secondary,Science,80.2,42,No
SID398,Aarav,13.0,Female,Delhi,School_70,Postgraduate,Engineering,76.86,49,No
SID399,Aryan,20.0,Male,Bangalore,School_92,Postgraduate,Engineering,91.14,52,Yes
SID400,Rohan,14.0,Others,Mumbai,School_66,Primary,,70.78,33,No
SID401,Simran,16.0,Male,Ahmedabad,School_27,Postgraduate,Science,93.94,38,No
SID402,Rohan,8.0,Male,Chennai,School_95,Higher Secondary,Science,61.56,21,No
SID403,Pooja,17.0,Female,Lucknow,School_82,Postgraduate,Medical,47.78,58,Yes
SID404,Ishita,20.0,Male,Kolkata,School_92,Postgraduate,Commerce,61.69,35,Yes
SID405,Karan,12.0,Others,Ahmedabad,School_37,Secondary,,97.9,48,Yes
SID406,Aryan,22.0,Others,Chennai,School_14,Undergraduate,Engineering,72.95,42,No
SID407,Aryan,7.0,Male,Jaipur,School_71,Secondary,,44.29,55,No
SID408,Pooja,9.0,Male,Chennai,School_74,Postgraduate,Arts,67.64,28,Yes
SID409,Aryan,18.0,Female,Mumbai,School_68,Secondary,,67.4,37,Yes
SID410,Simran,21.0,Others,Delhi,School_21,Higher Secondary,Science,77.08,35,No
SID411,Karan,,Male,Kolkata,School_38,Primary,,68.62,52,Yes
SID412,Neha,12.0,Female,Lucknow,School_50,Undergraduate,Medical,87.02,42,No
SID413,Aryan,6.0,Male,Bangalore,School_49,Secondary,,72.03,31,Yes
SID414,Aryan,22.0,Female,Chennai,School_74,Higher Secondary,Arts,94.36,52,No
SID415,Rohan,19.0,Female,Lucknow,School_93,Primary,,90.36,35,Yes
SID416,Priya,15.0,Others,Ahmedabad,School_35,Higher Secondary,Arts,81.39,29,No
SID417,Aditya,15.0,Male,Jaipur,School_26,Primary,,39.51,27,Yes
SID418,Priya,9.0,Male,Hyderabad,School_74,Primary,,69.55,30,No
SID419,Ishita,12.0,Male,Bangalore,School_11,Postgraduate,Arts,98.25,38,Yes
SID420,Priya,24.0,Others,Delhi,School_31,Primary,,72.03,37,Yes
SID421,Pooja,10.0,Others,Pune,School_93,Postgraduate,Medical,65.33,45,No
SID422,Pooja,14.0,Female,Jaipur,School_18,Higher Secondary,Science,79.15,38,No
SID423,Ishita,17.0,Others,Mumbai,School_99,Secondary,,39.92,47,Yes
SID424,Neha,21.0,Others,Chennai,School_28,Undergraduate,Medical,63.48,57,Yes
SID425,Priya,17.0,Female,Jaipur,School_13,Primary,,88.5,28,Yes
SID426,Neha,15.0,Female,Mumbai,School_34,Postgraduate,Commerce,76.91,27,Yes
SID427,Aditya,15.0,Male,Pune,School_40,Higher Secondary,Commerce,,52,Yes
SID428,Priya,21.0,Male,Delhi,School_37,Undergraduate,Arts,95.97,44,Yes
SID429,Pooja,15.0,Others,Pune,School_54,Undergraduate,Medical,81.19,28,No
SID430,Rohan,12.0,Others,Jaipur,School_68,Postgraduate,Arts,54.53,46,Yes
SID431,Aarav,12.0,Others,Bangalore,School_70,Primary,,65.28,48,Yes
SID432,Priya,20.0,Female,Jaipur,School_27,Higher Secondary,Medical,38.84,39,Yes
SID433,Neha,23.0,Male,Chennai,School_34,Higher Secondary,Science,76.72,60,No
SID434,Aryan,24.0,Female,Jaipur,School_32,Secondary,,42.58,48,Yes
SID435,Simran,19.0,Male,Pune,School_18,Undergraduate,Commerce,76.75,35,No
SID436,Aryan,9.0,Female,Hyderabad,School_5,Primary,,37.85,31,Noo
SID437,Aryan,7.0,Others,Chennai,School_52,Secondary,,97.79,45,Yes
SID438,Ishita,22.0,Female,Jaipur,School_11,Higher Secondary,Arts,48.83,28,Yes
SID439,Aryan,23.0,Others,Delhi,School_63,Secondary,,60.45,54,Yes
SID440,Aryan,10.0,Others,Bangalore,School_37,Postgraduate,Science,56.54,44,No
SID441,Karan,16.0,Female,Chennai,School_33,Higher Secondary,Medical,88.95,27,No
SID442,Simran,20.0,Male,Bangalore,School_26,Undergraduate,Engineering,45.23,52,Yes
SID443,Aditya,8.0,Male,Pune,School_46,Secondary,,83.97,39,No
SID444,Aarav,,Male,Chennai,School_17,Undergraduate,Arts,74.64,28,No
SID445,Priya,16.0,Female,Delhi,School_78,Postgraduate,Medical,48.47,57,Yes
SID446,Pooja,9.0,Male,Bangalore,School_87,Secondary,,57.74,22,No
SID447,Priya,15.0,Others,Bangalore,School_84,Primary,,61.98,27,Yes
SID448,Aarav,17.0,Female,Jaipur,School_21,Primary,,68.87,31,No
SID449,Priya,6.0,Female,Hyderabad,School_62,Primary,,96.6,47,No
SID450,Simran,15.0,Others,Delhi,School_39,Primary,,71.17,60,No
SID451,Aditya,21.0,Female,Lucknow,School_85,Primary,,99.2,34,No
SID452,Priya,21.0,Female,Jaipur,School_49,Higher Secondary,Medical,51.46,35,Yes
SID453,Pooja,21.0,Others,Bangalore,School_61,Secondary,,55.53,39,Yes
SID454,Aarav,14.0,Others,Jaipur,School_49,Undergraduate,Commerce,75.81,56,Yes
SID455,Aarav,19.0,Male,Chennai,School_28,Secondary,,72.97,40,Yes
SID456,Aarav,9.0,Others,Delhi,School_89,Undergraduate,Science,38.25,33,Yes
SID457,Aarav,16.0,Female,Mumbai,School_76,Postgraduate,Medical,,25,Yes
SID458,Pooja,17.0,Others,Ahmedabad,School_1,Higher Secondary,Commerce,84.78,33,Yes
SID459,Karan,13.0,Male,Delhi,School_92,Primary,,36.76,53,No
SID460,Karan,14.0,Others,Hyderabad,School_34,Primary,,93.06,58,Yes
SID461,Simran,16.0,Male,Chennai,School_44,Higher Secondary,Engineering,96.41,53,Yes
SID462,Simran,21.0,Others,Pune,School_82,Primary,,40.42,56,No
SID463,Priya,15.0,Others,Lucknow,School_98,Primary,,84.11,26,Yes
SID464,Priya,8.0,Male,Hyderabad,School_6,Undergraduate,Medical,57.93,59,Yes
SID465,Aditya,10.0,Others,Bangalore,School_10,Higher Secondary,Medical,44.47,20,Yes
SID466,Aarav,17.0,Others,Ahmedabad,School_5,Postgraduate,Science,98.26,33,No
SID467,Priya,6.0,Male,Mumbai,School_29,Postgraduate,Science,35.26,27,Yes
SID468,Neha,19.0,Female,Kolkata,School_21,Secondary,,59.73,21,Yes
SID469,Neha,12.0,Female,Mumbai,School_13,Higher Secondary,Medical,93.37,29,No
SID470,Simran,7.0,Male,Kolkata,School_84,Postgraduate,Science,49.01,48,No
SID471,Neha,14.0,Female,Ahmedabad,School_100,Secondary,,52.55,24,Yes
SID472,Simran,15.0,Others,Delhi,School_45,Primary,,98.98,57,No
SID473,Karan,24.0,Female,Jaipur,School_89,Undergraduate,Medical,98.34,47,No
SID474,Karan,18.0,Female,Lucknow,School_96,Secondary,,45.9,36,No
SID475,Rohan,,Others,Kolkata,School_44,Higher Secondary,Commerce,82.21,43,No
SID476,Rohan,19.0,Others,Mumbai,School_96,Primary,,92.82,28,Yes
SID477,Pooja,7.0,Others,Mumbai,School_40,Postgraduate,Arts,88.41,22,No
SID478,Aryan,21.0,Others,Hyderabad,School_44,Postgraduate,Engineering,83.56,29,No
SID479,Neha,11.0,Others,Ahmedabad,School_67,Secondary,,51.31,60,No
SID480,Neha,7.0,Female,Hyderabad,School_63,Postgraduate,Medical,45.57,25,No
SID481,Aarav,23.0,Others,Kolkata,School_81,Postgraduate,Medical,48.25,20,No
SID482,Pooja,24.0,Male,Kolkata,School_48,Primary,,93.83,27,Yes
SID483,Ishita,6.0,Female,Kolkata,School_13,Primary,,58.58,28,No
SID484,Ishita,24.0,Male,Mumbai,School_43,Higher Secondary,Arts,55.26,48,Yes
SID485,Aryan,16.0,Male,Jaipur,School_81,Postgraduate,Medical,55.48,21,Yes
SID486,Pooja,22.0,Others,Hyderabad,School_59,Undergraduate,Science,51.35,53,Yes
SID487,Rohan,8.0,Others,Lucknow,School_92,Postgraduate,Commerce,63.75,38,No
SID488,Aryan,21.0,Others,Kolkata,School_90,Secondary,,56.42,37,Yes
SID489,Pooja,24.0,Others,Hyderabad,School_91,Postgraduate,Engineering,47.22,44,No
SID490,Aditya,18.0,Female,Mumbai,School_36,Primary,,42.4,54,Yes
SID491,Aarav,10.0,Male,Delhi,School_75,Postgraduate,Science,81.62,42,No
SID492,Pooja,16.0,Male,Lucknow,School_19,Primary,,43.56,56,No
SID493,Aditya,,Female,Bangalore,School_47,Secondary,,93.96,52,Yes
SID494,Aditya,6.0,Others,Delhi,School_12,Higher Secondary,Science,37.47,58,No
SID495,Pooja,9.0,Others,Jaipur,School_53,Undergraduate,Commerce,47.89,39,No
SID496,Neha,7.0,Others,Bangalore,School_19,Postgraduate,Medical,45.62,25,No
SID497,Aarav,20.0,Female,Kolkata,School_2,Higher Secondary,Engineering,63.86,23,Yess
SID498,Aryan,16.0,Others,Chennai,School_65,Undergraduate,Science,83.45,47,No
SID499,Neha,15.0,Female,Chennai,School_55,Higher Secondary,Arts,60.78,37,Yes
SID500,Aarav,22.0,Others,Lucknow,School_53,Postgraduate,Science,45.7,20,Yes
SID501,Aditya,10.0,Female,Chennai,School_92,Primary,,55.74,58,No
SID502,Priya,9.0,Male,Jaipur,School_99,Undergraduate,Arts,61.4,30,Yes
SID503,Ishita,24.0,Female,Pune,School_26,Postgraduate,Engineering,96.45,27,No
SID504,Karan,24.0,Female,Ahmedabad,School_7,Undergraduate,Science,51.07,48,No
SID505,Aryan,10.0,Female,Lucknow,School_85,Primary,,58.94,43,No
SID506,Aditya,10.0,Female,Hyderabad,School_65,Primary,,94.83,57,No
SID507,Rohan,9.0,Others,Jaipur,School_63,Postgraduate,Arts,53.69,51,No
SID508,Aryan,8.0,Female,Kolkata,School_39,Secondary,,87.39,60,Yes
SID509,Neha,,Male,Bangalore,School_84,Secondary,,81.13,31,No
SID510,Aarav,18.0,Others,Chennai,School_68,Undergraduate,Science,79.61,31,No
SID511,Neha,,Male,Jaipur,School_80,Primary,,61.87,34,No
SID512,Ishita,23.0,Female,Lucknow,School_32,Postgraduate,Commerce,57.7,33,No
SID513,Aarav,10.0,Female,Ahmedabad,School_13,Primary,,40.39,37,No
SID514,Simran,24.0,Others,Lucknow,School_10,Secondary,,45.84,48,Yes
SID515,Priya,,Female,Kolkata,School_90,Postgraduate,Engineering,75.88,46,Yes
SID516,Simran,22.0,Female,Mumbai,School_23,Higher Secondary,Commerce,68.9,51,Yes
SID517,Ishita,15.0,Male,Lucknow,School_1,Higher Secondary,Engineering,69.32,44,Yes
SID518,Pooja,22.0,Female,Bangalore,School_56,Postgraduate,Engineering,84.55,38,No
SID519,Ishita,11.0,Male,Kolkata,School_69,Undergraduate,Medical,62.1,35,No
SID520,Aryan,19.0,Male,Pune,School_11,Undergraduate,Medical,42.88,30,Yes
SID521,Aryan,9.0,Female,Hyderabad,School_30,Secondary,,95.48,23,Yes
SID522,Aryan,22.0,Othrs,Chennai,School_28,Higher Secondary,Medical,70.09,50,No
SID523,Pooja,15.0,Male,Hyderabad,School_89,Higher Secondary,Science,81.67,57,No
SID524,Aryan,22.0,Male,Pune,School_88,Undergraduate,Commerce,76.68,35,Yes
SID525,Aarav,14.0,Male,Lucknow,School_68,Higher Secondary,Medical,81.65,33,Yes
SID526,Aryan,10.0,Others,Ahmedabad,School_78,Secondary,,35.59,60,Yes
SID527,Simran,24.0,Others,Kolkata,School_1,Postgraduate,Science,92.97,42,Yes
SID528,Aryan,15.0,Female,Mumbai,School_59,Undergraduate,Engineering,84.5,31,No
SID529,Rohan,16.0,Female,Hyderabad,School_80,Undergraduate,Engineering,99.84,24,No
SID530,Aarav,9.0,Female,Ahmedabad,School_60,Higher Secondary,Engineering,95.06,48,Yes
SID531,Priya,14.0,Others,Ahmedabad,School_45,Secondary,,79.4,21,Yes
SID532,Karan,19.0,Male,Mumbai,School_4,Secondary,,45.25,33,No
SID533,Priya,22.0,Female,Hyderabad,School_78,Secondary,,57.73,51,No
SID534,Aryan,15.0,Female,Chennai,School_6,Primary,,64.4,58,Yes
SID535,Priya,20.0,Female,Ahmedabad,School_23,Secondary,,44.99,26,Yes
SID536,Simran,20.0,Male,Ahmedabad,School_64,Primary,,63.98,50,Yes
SID537,Karan,20.0,Male,Chennai,School_30,Secondary,,37.24,30,Yes
SID538,Pooja,19.0,Male,Mumbai,School_29,Postgraduate,Engineering,48.55,29,No
SID539,Rohan,15.0,Others,Kolkata,School_96,Undergraduate,Science,85.47,56,Yes
SID540,Pooja,11.0,Others,Lucknow,School_9,Higher Secondary,Arts,42.4,38,Yes
SID541,Karan,21.0,Female,Bangalore,School_38,Secondary,,56.49,42,No
SID542,Karan,8.0,Others,Chennai,School_35,Postgraduate,Medical,55.25,39,No
SID543,Aryan,17.0,Male,Ahmedabad,School_99,Postgraduate,Engineering,73.09,47,Yes
SID544,Rohan,12.0,Female,Bangalore,School_12,Secondary,,53.82,23,No
SID545,Aditya,19.0,Female,Bangalore,School_18,Secondary,,86.09,23,Yes
SID546,Neha,10.0,Male,Kolkata,School_61,Undergraduate,Science,83.11,49,Yes
SID547,Rohan,24.0,Male,Ahmedabad,School_88,Primary,,78.75,45,Yes
SID548,Rohan,19.0,Others,Pune,School_13,Postgraduate,Commerce,39.3,60,No
SID549,Karan,20.0,Female,Kolkata,School_89,Postgraduate,Engineering,46.57,31,Yes
SID550,Karan,23.0,Others,Bangalore,School_3,Secondary,,48.33,50,Yes
SID551,Aditya,13.0,Others,Kolkata,School_1,Undergraduate,Engineering,99.56,40,Yes
SID552,Karan,6.0,Female,Jaipur,School_48,Secondary,,96.65,21,Yes
SID553,Priya,16.0,Male,Chennai,School_36,Secondary,,85.99,32,No
SID554,Pooja,13.0,Male,Pune,School_87,Undergraduate,Science,67.95,40,Yes
SID555,Rohan,11.0,Female,Ahmedabad,School_92,Undergraduate,Engineering,45.9,30,No
SID556,Karan,10.0,Female,Mumbai,School_15,Primary,,80.1,46,Yes
SID557,Priya,14.0,Male,Bangalore,School_77,Secondary,,82.48,39,Yes
SID558,Simran,9.0,Female,Ahmedabad,School_87,Secondary,,48.48,43,No
SID559,Neha,22.0,Male,Bangalore,School_22,Secondary,,51.15,53,No
SID560,Rohan,14.0,Female,Ahmedabad,School_63,Postgraduate,Arts,48.95,23,Yes
SID561,Priya,15.0,Female,Bangalore,School_86,Secondary,,68.67,20,No
SID562,Aarav,6.0,Others,Hyderabad,School_97,Secondary,,,40,Yes
SID563,Ishita,13.0,Others,Kolkata,School_41,Primary,,35.19,34,Yes
SID564,Simran,15.0,Male,Ahmedabad,School_85,Undergraduate,Arts,84.75,48,Yes
SID565,Karan,19.0,Others,Chennai,School_82,Postgraduate,Arts,91.63,39,No
SID566,Ishita,9.0,Female,Lucknow,School_70,Postgraduate,Science,66.66,37,No
SID567,Aditya,19.0,Female,Pune,School_53,Primary,,73.12,32,Yes
SID568,Aditya,24.0,Male,Hyderabad,School_82,Postgraduate,Commerce,71.33,57,No
SID569,Aarav,8.0,Female,Mumbai,School_68,Secondary,,67.28,39,Yes
SID570,Aarav,11.0,Femle,Kolkata,School_34,Primary,,83.81,52,No
SID571,Aditya,20.0,Male,Chennai,School_70,Secondary,,,44,No
SID572,Neha,15.0,Female,Delhi,School_5,Undergraduate,Arts,88.51,37,Yes
SID573,Ishita,17.0,Male,Bangalore,School_31,Secondary,,45.6,59,Yes
SID574,Ishita,13.0,Others,Jaipur,School_64,Postgraduate,Medical,52.19,27,No
SID575,Pooja,20.0,Others,Hyderabad,School_1,Higher Secondary,Medical,48.77,21,No
SID576,Simran,17.0,Others,Chennai,School_54,Higher Secondary,Commerce,75.14,21,No
SID577,Aditya,11.0,Male,Chennai,School_8,Postgraduate,Commerce,88.12,32,Yes
SID578,Aditya,18.0,Male,Lucknow,School_86,Postgraduate,Medical,87.85,35,No
SID579,Aarav,,Others,Mumbai,School_77,Secondary,,63.26,48,Yes
SID580,Aditya,15.0,Female,Lucknow,School_18,Primary,,39.82,21,Yes
SID581,Pooja,17.0,Female,Hyderabad,School_22,Higher Secondary,Engineering,,41,No
SID582,Neha,10.0,Female,Jaipur,School_54,Higher Secondary,Commerce,46.16,44,No
SID583,Rohan,18.0,Male,Kolkata,School_73,Postgraduate,Engineering,58.01,53,No
SID584,Neha,10.0,Others,Bangalore,School_10,Higher Secondary,Medical,73.13,60,No
SID585,Neha,8.0,Male,Chennai,School_59,Secondary,,57.78,45,No
SID586,Simran,,Female,Chennai,School_33,Secondary,,69.86,44,Yes
SID587,Simran,12.0,Male,Hyderabad,School_85,Primary,,90.56,39,Yes
SID588,Ishita,17.0,Others,Delhi,School_43,Postgraduate,Engineering,78.86,42,Yes
SID589,Aditya,20.0,Female,Bangalore,School_14,Higher Secondary,Commerce,99.49,44,No
SID590,Aarav,23.0,Others,Mumbai,School_96,Higher Secondary,Engineering,80.07,37,No
SID591,Priya,14.0,Male,Delhi,School_41,Primary,,91.73,26,No
SID592,Simran,8.0,Others,Pune,School_18,Secondary,,45.39,50,Yes
SID593,Rohan,19.0,Mle,Chennai,School_5,Higher Secondary,Commerce,70.91,58,No
SID594,Karan,18.0,Male,Pune,School_54,Higher Secondary,Medical,,42,Yes
SID595,Ishita,20.0,Others,Bangalore,School_3,Secondary,,99.22,57,Yes
SID596,Ishita,18.0,Male,Kolkata,School_13,Primary,,42.29,44,No
SID597,Simran,14.0,Others,Pune,School_48,Postgraduate,Arts,80.31,49,Yes
SID598,Aarav,14.0,Female,Bangalore,School_62,Higher Secondary,Engineering,61.88,50,Yes
SID599,Rohan,17.0,Male,Mumbai,School_92,Primary,,78.28,23,Yes
SID600,Karan,8.0,Others,Mumbai,School_7,Postgraduate,Commerce,60.4,26,Yes
SID601,Simran,15.0,Male,Jaipur,School_7,Primary,,98.82,32,Yes
SID602,Rohan,24.0,Male,Bangalore,School_59,Secondary,,46.05,37,No
SID603,Pooja,22.0,Others,Ahmedabad,School_31,Postgraduate,Arts,53.03,38,Yes
SID604,Karan,8.0,Male,Mumbai,School_73,Secondary,,60.7,27,Yes
SID605,Priya,13.0,Others,Ahmedabad,School_5,Postgraduate,Engineering,79.49,39,No
SID606,Simran,11.0,Others,Delhi,School_23,Secondary,,89.27,24,No
SID607,Pooja,17.0,Male,Delhi,School_23,Secondary,,78.47,30,No
SID608,Neha,19.0,Male,Chennai,School_22,Undergraduate,Arts,57.78,21,Yes
SID609,Rohan,17.0,Female,Delhi,School_79,Higher Secondary,Science,83.32,26,Yes
SID610,Aditya,13.0,Others,Ahmedabad,School_61,Primary,,53.11,22,No
SID611,Ishita,11.0,Others,Jaipur,School_12,Primary,,61.38,58,No
SID612,Neha,12.0,Female,Lucknow,School_80,Undergraduate,Medical,57.47,52,No
SID613,Rohan,14.0,Others,Hyderabad,School_46,Postgraduate,Science,44.88,51,Yes
SID614,Rohan,8.0,Others,Chennai,School_92,Postgraduate,Science,99.36,27,Yes
SID615,Neha,24.0,Others,Lucknow,School_33,Undergraduate,Medical,88.04,56,No
SID616,Karan,10.0,Male,Chennai,School_80,Primary,,99.77,25,Yes
SID617,Pooja,8.0,Male,Lucknow,School_30,Higher Secondary,Medical,48.19,27,Yes
SID618,Pooja,19.0,Others,Pune,School_44,Postgraduate,Medical,53.48,51,No
SID619,Karan,24.0,Male,Ahmedabad,School_84,Postgraduate,Science,67.66,40,No
SID620,Karan,12.0,Others,Delhi,School_58,Undergraduate,Science,92.23,47,Yes
SID621,Karan,17.0,Female,Jaipur,School_86,Undergraduate,Arts,81.47,46,No
SID622,Karan,13.0,Others,Kolkata,School_78,Primary,,79.13,32,Yes
SID623,Aryan,23.0,Others,Bangalore,School_5,Postgraduate,Arts,61.57,59,No
SID624,Aditya,16.0,Others,Ahmedabad,School_14,Primary,,42.5,47,Yes
SID625,Ishita,13.0,Female,Hyderabad,School_20,Secondary,,62.5,22,No
